case_id,imposing_country,hs_4digit,target_country,start_ym,start_date,end_date,date_type,regulation_type,regulation_status,is_korea_target,tariff_clean
815,CA,7213,홍콩,2017-05,2017-05-03,2027-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨라루스 : 108.5%   ·  대만 : 108.5%  ·  홍콩 : 108.5%  ·  일본 : 108.5%  ·  포르투갈 : 108.5%  ·  스페인 : 108.5% * 일몰재심 후 규제 지속 결정(2022.8.26~)
815,CA,7213,일본,2017-05,2017-05-03,2027-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨라루스 : 108.5%   ·  대만 : 108.5%  ·  홍콩 : 108.5%  ·  일본 : 108.5%  ·  포르투갈 : 108.5%  ·  스페인 : 108.5% * 일몰재심 후 규제 지속 결정(2022.8.26~)
815,CA,7213,포르투갈,2017-05,2017-05-03,2027-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨라루스 : 108.5%   ·  대만 : 108.5%  ·  홍콩 : 108.5%  ·  일본 : 108.5%  ·  포르투갈 : 108.5%  ·  스페인 : 108.5% * 일몰재심 후 규제 지속 결정(2022.8.26~)
815,CA,7213,스페인,2017-05,2017-05-03,2027-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  벨라루스 : 108.5%   ·  대만 : 108.5%  ·  홍콩 : 108.5%  ·  일본 : 108.5%  ·  포르투갈 : 108.5%  ·  스페인 : 108.5% * 일몰재심 후 규제 지속 결정(2022.8.26~)
816,CA,7213,알제리,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,이집트,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,인도네시아,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,이탈리아,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,말레이시아,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,싱가포르,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
816,CA,7213,베트남,2021-06,2021-06-04,2026-06-03,confirmed,반덤핑,규제중,0,"ㅇ 판정결과  · 알제리아: 20.3%  · 인도네시아: 21.8%  · 이집트, 이탈리아,  말레이시아, 싱가폴, 베트남: 23.1%"
817,CA,7213,오만,2021-07,2021-07-02,2026-07-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 오만: 8.0%  · 러시아: 45.0%
817,CA,7213,러시아,2021-07,2021-07-02,2026-07-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 오만: 8.0%  · 러시아: 45.0%
824,CA,7208,브라질,2022-05,2022-05-13,2027-05-12,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  브라질 : 77%  ·  중국 : 77%
824,CA,7208,중국,2022-05,2022-05-13,2027-05-12,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  브라질 : 77%  ·  중국 : 77%
825,CA,7208,인도,2022-05,2022-05-13,2027-05-12,confirmed,상계관세,규제중,0,"ㅇ 판정결과 : 3,150 rupees/ t"
826,CA,7208,한국,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
826,CA,7208,브라질,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
826,CA,7208,덴마크,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
826,CA,7208,인도네시아,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
826,CA,7208,이탈리아,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
826,CA,7208,일본,2020-03,2020-03-13,2025-03-12,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 :  59.7%   ·  브라질 : 59.7%   ·  덴마크 : 59.7%   ·  인도네시아 : 59.7%   ·  이탈리아 : 59.7%   ·  일본 : 59.7%* 2025.2.10: 일몰재심 개시(최종판정 2025.7.25 발표 예정)
827,CA,7208,대만,2021-02,2021-02-05,2026-02-04,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  대만 : 80.6%  ·  독일 : 68.6%
827,CA,7208,독일,2021-02,2021-02-05,2026-02-04,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  대만 : 80.6%  ·  독일 : 68.6%
833,CA,7213,중국,2024-10,2024-10-04,2029-10-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  중국 : 46.2%  ·  이집트 : 21.3%  ·  배트남 : 38.1% 
833,CA,7213,이집트,2024-10,2024-10-04,2029-10-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  중국 : 46.2%  ·  이집트 : 21.3%  ·  배트남 : 38.1% 
833,CA,7213,베트남,2024-10,2024-10-04,2029-10-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  중국 : 46.2%  ·  이집트 : 21.3%  ·  배트남 : 38.1% 
834,CA,7213,불가리,2025-01,2025-01-13,2030-01-12,confirmed,반덤핑,규제중,0,ㅇ 판정결과 :   ·  불가리 : 25.5%  ·  태국 : 17.6%  ·  UAE : 26.9% 
834,CA,7213,태국,2025-01,2025-01-13,2030-01-12,confirmed,반덤핑,규제중,0,ㅇ 판정결과 :   ·  불가리 : 25.5%  ·  태국 : 17.6%  ·  UAE : 26.9% 
834,CA,7213,UAE,2025-01,2025-01-13,2030-01-12,confirmed,반덤핑,규제중,0,ㅇ 판정결과 :   ·  불가리 : 25.5%  ·  태국 : 17.6%  ·  UAE : 26.9% 
841,CA,7212,중국,2025-05,2025-05-12,,investigating,반덤핑,조사중,1,
841,CA,7212,한국,2025-05,2025-05-12,,investigating,반덤핑,조사중,1,
841,CA,7212,튀르키예,2025-05,2025-05-12,,investigating,반덤핑,조사중,1,
841,CA,7212,베트남,2025-05,2025-05-12,,investigating,반덤핑,조사중,1,
859,CN,7225,한국,2016-07,2016-07-23,2027-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 37.3%   ·  일본 : 39 ~ 45.7%   ·  EU : 46.3% * 일몰재심 후 2022.7.23부터 5년 연장
859,CN,7225,일본,2016-07,2016-07-23,2027-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 37.3%   ·  일본 : 39 ~ 45.7%   ·  EU : 46.3% * 일몰재심 후 2022.7.23부터 5년 연장
859,CN,7225,EU,2016-07,2016-07-23,2027-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 37.3%   ·  일본 : 39 ~ 45.7%   ·  EU : 46.3% * 일몰재심 후 2022.7.23부터 5년 연장
863,CN,7218,한국,2019-07,2019-07-23,2024-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 23.1 ~ 103.1%  ·  인도네시아 : 20.2%  ·  EU/영국 : 43%* 일몰재심중(2024.7.22~)
863,CN,7218,인도네시아,2019-07,2019-07-23,2024-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 23.1 ~ 103.1%  ·  인도네시아 : 20.2%  ·  EU/영국 : 43%* 일몰재심중(2024.7.22~)
863,CN,7218,EU,2019-07,2019-07-23,2024-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 23.1 ~ 103.1%  ·  인도네시아 : 20.2%  ·  EU/영국 : 43%* 일몰재심중(2024.7.22~)
863,CN,7218,영국,2019-07,2019-07-23,2024-07-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 23.1 ~ 103.1%  ·  인도네시아 : 20.2%  ·  EU/영국 : 43%* 일몰재심중(2024.7.22~)
901,CO,7216,중국,2021-11,2021-11-03,2024-11-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : US$473.28 / t * 2021.11.3 재심결과 규제 지속 결정
907,CO,7216,중국,2021-11,2021-11-03,2024-11-03,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 37.8%
912,CO,7210,중국,2025-01,2025-01-17,2030-01-17,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 41.74% ad valorem 
1389,DO,7213,중국,2017-01,2017-01-25,2027-01-26,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 43%
1390,DO,7214,튀르키예,2011-06,2011-06-13,2026-06-15,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 14%
1391,DO,7214,코스타리카,2020-01,2020-01-06,2025-01-06,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 15% * 25.1.6.일 만료 예정이었으나 WTO에 계류중이며 기존의 규제 계속 적용중
1399,EG,7213,중국,2016-10,2016-10-05,2028-06-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 29%  ·  튀르키예 : 7 ~ 22.8%  ·  우크라이나 : 17.2 ~ 27%* 2028.6.1일까지 규제 연장 결정(2023.6.1)
1399,EG,7213,튀르키예,2016-10,2016-10-05,2028-06-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 29%  ·  튀르키예 : 7 ~ 22.8%  ·  우크라이나 : 17.2 ~ 27%* 2028.6.1일까지 규제 연장 결정(2023.6.1)
1399,EG,7213,우크라이나,2016-10,2016-10-05,2028-06-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 29%  ·  튀르키예 : 7 ~ 22.8%  ·  우크라이나 : 17.2 ~ 27%* 2028.6.1일까지 규제 연장 결정(2023.6.1)
1400,EG,7202,중국,2021-04,2021-04-01,2026-04-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 20.14% CIF(최소 US$141 / t)  ·  인도 : 15% CIF(최소 US$143 / t)  ·  러시아 : 10.5% CIF(최소 US$141 / t)
1400,EG,7202,인도,2021-04,2021-04-01,2026-04-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 20.14% CIF(최소 US$141 / t)  ·  인도 : 15% CIF(최소 US$143 / t)  ·  러시아 : 10.5% CIF(최소 US$141 / t)
1400,EG,7202,러시아,2021-04,2021-04-01,2026-04-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 20.14% CIF(최소 US$141 / t)  ·  인도 : 15% CIF(최소 US$143 / t)  ·  러시아 : 10.5% CIF(최소 US$141 / t)
1408,EG,7209,중국,2024-10,2024-10-31,,investigating,반덤핑,조사중,0,
1408,EG,7209,튀르키예,2024-10,2024-10-31,,investigating,반덤핑,조사중,0,
1884,GB,7208,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 93,579톤 (2024.7.1~2025.6.30)            96,386톤 (2025.7.1~2026.6.30)"
1884,GB,7208,튀르키예,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 93,579톤 (2024.7.1~2025.6.30)            96,386톤 (2025.7.1~2026.6.30)"
1884,GB,7208,대만,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 93,579톤 (2024.7.1~2025.6.30)            96,386톤 (2025.7.1~2026.6.30)"
1887,GB,7209,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 :  47,311톤 (2024.7.1~2025.6.30)             48,731톤 (2025.7.1~2026.6.30)"
1887,GB,7209,한국,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 :  47,311톤 (2024.7.1~2025.6.30)             48,731톤 (2025.7.1~2026.6.30)"
1887,GB,7209,인도,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 :  47,311톤 (2024.7.1~2025.6.30)             48,731톤 (2025.7.1~2026.6.30)"
1887,GB,7209,베트남,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 :  47,311톤 (2024.7.1~2025.6.30)             48,731톤 (2025.7.1~2026.6.30)"
1889,GB,7210,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 339,249톤  (2024.7.1~2025.6.30)            349,427톤 (2025.7.1~2026.6.30)"
1889,GB,7210,대만,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 339,249톤  (2024.7.1~2025.6.30)            349,427톤 (2025.7.1~2026.6.30)"
1889,GB,7210,인도,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 339,249톤  (2024.7.1~2025.6.30)            349,427톤 (2025.7.1~2026.6.30)"
1889,GB,7210,튀르키예,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 339,249톤  (2024.7.1~2025.6.30)            349,427톤 (2025.7.1~2026.6.30)"
1891,GB,7209,중국,2021-08,2021-08-05,2026-08-05,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 19.7 ~  36.1%
1891,GB,7209,러시아,2021-08,2021-08-05,2026-08-05,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 19.7 ~  36.1%
1901,GB,7210,중국,2023-02,2023-02-09,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 17.2% ~ 27.9%
1902,GB,7208,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 :  TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 100,676톤 (2024.7.1~2025.6.30)            103,696톤 (2025.7.1~2026.6.30)"
1903,GB,7214,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 :  TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 30,060톤 (2024.7.1~2025.6.30)            30,961톤 (2025.7.1~2026.6.30)"
1903,GB,7214,튀르키예,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 :  TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 30,060톤 (2024.7.1~2025.6.30)            30,961톤 (2025.7.1~2026.6.30)"
1904,GB,7213,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 :  TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 12,982톤 (2024.7.1~2025.6.30)            13,371톤 (2025.7.1~2026.6.30)"
1905,GB,7213,중국,2021-01,2021-01-30,2026-01-30,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 7.9 ~ 24.0%
1912,GB,7208,중국,2022-06,2022-06-10,2027-04-07,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 4.6~35.9%
1913,GB,7208,중국,2022-04,2022-04-07,2027-04-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : Nil~31.3%
1915,GB,7210,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 59,082톤 (2024.7.1~2025.6.30)            60,855톤 (2025.7.1~2026.6.30)"
1915,GB,7210,한국,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 59,082톤 (2024.7.1~2025.6.30)            60,855톤 (2025.7.1~2026.6.30)"
1916,GB,7210,중국,2019-05,2019-05-03,2024-05-04,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 0 ~ 26.1% * 전환 검토(2024.4.15~)
1924,GB,7209,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 9,977톤 (2024.7.1~2025.6.30)            10,276톤 (2025.7.1~2026.6.30)"
1924,GB,7209,중국,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 9,977톤 (2024.7.1~2025.6.30)            10,276톤 (2025.7.1~2026.6.30)"
1924,GB,7209,대만,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 9,977톤 (2024.7.1~2025.6.30)            10,276톤 (2025.7.1~2026.6.30)"
1924,GB,7209,한국,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 9,977톤 (2024.7.1~2025.6.30)            10,276톤 (2025.7.1~2026.6.30)"
1927,GB,7208,중국,2022-03,2022-03-01,2027-03-01,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 65.1 ~ 73.7%
1929,GB,7216,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 70,361톤 (2024.7.1~2025.6.30)            72,471톤 (2025.7.1~2026.6.30)"
1930,GB,7208,브라질,2022-10,2022-10-07,2027-10-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질: 45.609파운드/톤 ~  52.723파운드/톤  ·  이란: 48.12파운드/톤  ·  러시아: 14.729파운드/톤 ~  80.758파운드/톤
1930,GB,7208,이란,2022-10,2022-10-07,2027-10-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질: 45.609파운드/톤 ~  52.723파운드/톤  ·  이란: 48.12파운드/톤  ·  러시아: 14.729파운드/톤 ~  80.758파운드/톤
1930,GB,7208,러시아,2022-10,2022-10-07,2027-10-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질: 45.609파운드/톤 ~  52.723파운드/톤  ·  이란: 48.12파운드/톤  ·  러시아: 14.729파운드/톤 ~  80.758파운드/톤
1930,GB,7208,우크라이나,2022-10,2022-10-07,2027-10-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  브라질: 45.609파운드/톤 ~  52.723파운드/톤  ·  이란: 48.12파운드/톤  ·  러시아: 14.729파운드/톤 ~  80.758파운드/톤
1931,GB,7208,중국,2022-04,2022-04-07,2027-04-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 0 ~ 31.3%
1932,GB,7208,중국,2022-06,2022-06-10,2027-04-07,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 4.6 ~ 35.9%
1934,GB,7208,러시아,2022-04,2022-04-06,,investigating,세이프가드,조사중,0,
1934,GB,7208,벨라루스,2022-04,2022-04-06,,investigating,세이프가드,조사중,0,
1935,GB,7214,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 95,269톤 (2024.7.1~2025.6.30)            98,129톤 (2025.7.1~2026.6.30)"
1935,GB,7214,튀르키예,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 95,269톤 (2024.7.1~2025.6.30)            98,129톤 (2025.7.1~2026.6.30)"
1936,GB,7214,중국,2021-07,2021-07-30,2026-07-30,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 18.4 ~ 22.5%
1939,GB,7228,EU,2024-07,2024-07-01,2026-06-30,confirmed,세이프가드,규제중,1,"ㅇ 판정결과 : TRQ(저율관세할당물량)방식, 분기별 배정, 초과수량 25% 관세 부과  · 한국 : 16,829톤 (2024.7.1~2025.6.30)            17,333톤 (2025.7.1~2026.6.30)"
2420,ID,7216,중국,2024-10,2024-10-25,2029-10-24,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 11.93%* 일몰재심 후 규제 5년 연장(~2029.10.24)
2426,ID,7210,중국,2024-10,2024-10-14,2029-10-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 중국 : 6.1~7.4%  · 한국 : 4.4~7.9%  · 대만 : 4.4%* 일몰재심후 규제 5년 연장(~2029.10.13)
2426,ID,7210,한국,2024-10,2024-10-14,2029-10-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 중국 : 6.1~7.4%  · 한국 : 4.4~7.9%  · 대만 : 4.4%* 일몰재심후 규제 5년 연장(~2029.10.13)
2426,ID,7210,대만,2024-10,2024-10-14,2029-10-13,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 중국 : 6.1~7.4%  · 한국 : 4.4~7.9%  · 대만 : 4.4%* 일몰재심후 규제 5년 연장(~2029.10.13)
2427,ID,7225,중국,2022-03,2022-03-15,2027-03-14,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 4.2~50.2%
